segment_id,province_id,province_name,neighbor_province_id,neighbor_province_name,boundary_kind,edge_count,length
11698,2127,Jammu,2130,Astor,same_core_shared_border,1,1.4142135623730951
11699,2127,Jammu,,,coastline,7,45.42289321825234
11700,2127,Jammu,2128,Chamba,same_core_shared_border,6,54.30274984539193
11701,2127,Jammu,2165,Amritsar,different_core_shared_border,8,86.15722932301601
11702,2127,Jammu,2133,Lahore,different_core_shared_border,8,86.15700292019511
11703,2127,Jammu,,,coastline,13,90.25757998614738
11704,2128,Chamba,,,coastline,6,73.6665847650417
11705,2128,Chamba,2287,Demchok,different_core_shared_border,10,91.74413141595306
11706,2128,Chamba,2171,Mandi,different_core_shared_border,10,109.94964936944429
11707,2128,Chamba,2165,Amritsar,different_core_shared_border,2,13.246211251235321
11708,2128,Chamba,2127,Jammu,same_core_shared_border,6,54.30274984539193
11709,2129,Leh,2454,Niya,different_core_shared_border,8,103.75011329714849
11710,2129,Leh,2264,Rudok,different_core_shared_border,6,53.8709714268203
11711,2129,Leh,,,coastline,18,183.2558152435085
11712,2129,Leh,2130,Astor,same_core_shared_border,8,107.84080288834244
11713,2130,Astor,2129,Leh,same_core_shared_border,8,107.84080288834244
11714,2130,Astor,,,coastline,3,10.89093456125003
11715,2130,Astor,2127,Jammu,same_core_shared_border,1,1.4142135623730951
11716,2130,Astor,2126,Srinagar,same_core_shared_border,5,42.91624541302537
11717,2130,Astor,,,coastline,6,28.726219589163605
11718,2130,Astor,2090,Abbottabad,different_core_shared_border,7,65.77854204211653
11719,2130,Astor,2131,Gilgit,different_core_shared_border,5,63.70702224686457
11720,2130,Astor,2458,Yutien,different_core_shared_border,1,22.0
11721,2130,Astor,2454,Niya,different_core_shared_border,9,119.86448897679325
11722,2131,Gilgit,2130,Astor,different_core_shared_border,5,63.70702224686457
11723,2131,Gilgit,2090,Abbottabad,same_core_shared_border,6,43.081327522244045
11724,2131,Gilgit,2083,Reshawar,same_core_shared_border,7,74.50984133308626
11725,2131,Gilgit,2111,Jelalabad,different_core_shared_border,5,71.31349118315755
11726,2131,Gilgit,2472,Kargilik,different_core_shared_border,3,30.581849981639813
11727,2131,Gilgit,2458,Yutien,different_core_shared_border,10,141.96463341079033
11728,2132,Rawalpindi,2090,Abbottabad,same_core_shared_border,6,41.11369528843301
11729,2132,Rawalpindi,2133,Lahore,same_core_shared_border,6,34.264026912859876
11730,2132,Rawalpindi,2142,Bannu,same_core_shared_border,6,46.0859443388865
11731,2133,Lahore,2127,Jammu,different_core_shared_border,8,86.15700292019511
11732,2133,Lahore,2165,Amritsar,different_core_shared_border,4,66.85268894639735
11733,2133,Lahore,2149,Kasur,same_core_shared_border,6,55.76306239880883
11734,2133,Lahore,2140,Jhang Maghiana,same_core_shared_border,5,43.60658257811785
11735,2133,Lahore,,,coastline,10,87.23207360817962
11736,2133,Lahore,2132,Rawalpindi,same_core_shared_border,6,34.264026912859876
11737,2133,Lahore,,,coastline,6,28.414290916528035
11738,2134,Loralai,2116,Ghazni,different_core_shared_border,5,35.36400230974518
11739,2134,Loralai,2141,Dera Ismail Khan,same_core_shared_border,9,91.23640150088283
11740,2134,Loralai,2148,Dera Ghazi Khan,same_core_shared_border,7,67.04340905556444
11741,2134,Loralai,2290,Sibi,same_core_shared_border,9,93.96738602681518
11742,2134,Loralai,2123,Quetta,same_core_shared_border,6,48.15908143696524
11743,2134,Loralai,2122,Kalat,same_core_shared_border,6,41.28881926436242
11744,2134,Loralai,2114,Kandahar,different_core_shared_border,6,74.31405724945883
11745,2135,Badin,2145,Sukkur,same_core_shared_border,3,35.491922889323845
11746,2135,Badin,2153,Barmer,different_core_shared_border,7,100.31211196718387
11747,2135,Badin,2240,Patan,different_core_shared_border,9,92.5949532786141
11748,2135,Badin,,,coastline,33,264.2551655557787
11749,2136,Shikarpur,,,coastline,4,48.01932369163741
11750,2136,Shikarpur,2139,Hyderabad (PK),same_core_shared_border,7,61.286370962671015
11751,2136,Shikarpur,2124,Karachi,same_core_shared_border,6,40.56993889097563
11752,2136,Shikarpur,,,coastline,6,46.54813696300797
11753,2136,Shikarpur,2147,Hinglaj,same_core_shared_border,3,24.92789256234262
11754,2136,Shikarpur,2137,Isai Kalat,same_core_shared_border,1,12.529964086141668
11755,2136,Shikarpur,2122,Kalat,same_core_shared_border,10,89.52050536568214
11756,2136,Shikarpur,2290,Sibi,same_core_shared_border,8,78.50631244582124
11757,2137,Isai Kalat,2122,Kalat,same_core_shared_border,9,98.21234219607102
11758,2137,Isai Kalat,2136,Shikarpur,same_core_shared_border,1,12.529964086141668
11759,2137,Isai Kalat,2147,Hinglaj,same_core_shared_border,2,17.165525060596437
11760,2137,Isai Kalat,2125,Gwadar,same_core_shared_border,15,129.70663302689428
11761,2137,Isai Kalat,2093,Chabahar,different_core_shared_border,10,74.10776879102065
11762,2137,Isai Kalat,2138,Dalbandin,same_core_shared_border,6,105.47122610401412
11763,2138,Dalbandin,2121,Deshu,different_core_shared_border,8,147.91939457449402
11764,2138,Dalbandin,2114,Kandahar,different_core_shared_border,2,13.153830342163694
11765,2138,Dalbandin,2122,Kalat,same_core_shared_border,9,74.55260830861492
11766,2138,Dalbandin,2137,Isai Kalat,same_core_shared_border,6,105.47122610401412
11767,2138,Dalbandin,2093,Chabahar,different_core_shared_border,1,8.94427190999916
11768,2138,Dalbandin,2094,Zahedan,different_core_shared_border,9,114.13511655075816
11769,2139,Hyderabad (PK),,,coastline,26,230.66034756188856
11770,2139,Hyderabad (PK),2124,Karachi,same_core_shared_border,5,26.638175340937455
11771,2139,Hyderabad (PK),2136,Shikarpur,same_core_shared_border,7,61.286370962671015
11772,2140,Jhang Maghiana,2133,Lahore,same_core_shared_border,5,43.60658257811785
11773,2140,Jhang Maghiana,2149,Kasur,same_core_shared_border,11,75.97469306718594
11774,2140,Jhang Maghiana,2150,Bahawalnagar,same_core_shared_border,3,26.917868441392464
11775,2140,Jhang Maghiana,2144,Bahawalpur,same_core_shared_border,9,64.7412805009869
11776,2140,Jhang Maghiana,2143,Multan,same_core_shared_border,5,32.07635478382329
11777,2140,Jhang Maghiana,,,coastline,16,133.40392765691632
11778,2141,Dera Ismail Khan,2116,Ghazni,different_core_shared_border,4,41.946328004297904
11779,2141,Dera Ismail Khan,2142,Bannu,same_core_shared_border,15,155.49587173494118
11780,2141,Dera Ismail Khan,,,coastline,14,128.2329435358703
11781,2141,Dera Ismail Khan,2148,Dera Ghazi Khan,same_core_shared_border,5,50.9274332209945
11782,2141,Dera Ismail Khan,2134,Loralai,same_core_shared_border,9,91.23640150088283
11783,2142,Bannu,2083,Reshawar,same_core_shared_border,13,140.73405942269946
11784,2142,Bannu,2090,Abbottabad,same_core_shared_border,3,6.242640687119286
11785,2142,Bannu,2132,Rawalpindi,same_core_shared_border,6,46.0859443388865
11786,2142,Bannu,,,coastline,7,56.51297648836936
11787,2142,Bannu,2141,Dera Ismail Khan,same_core_shared_border,15,155.49587173494118
11788,2142,Bannu,2116,Ghazni,different_core_shared_border,9,85.22334445054105
11789,2143,Multan,2140,Jhang Maghiana,same_core_shared_border,5,32.07635478382329
11790,2143,Multan,2144,Bahawalpur,same_core_shared_border,5,31.502780110011674
11791,2143,Multan,,,coastline,1,6.708203932499369
11792,2143,Multan,2148,Dera Ghazi Khan,same_core_shared_border,3,30.69099649646402
11793,2144,Bahawalpur,2140,Jhang Maghiana,same_core_shared_border,9,64.7412805009869
11794,2144,Bahawalpur,2150,Bahawalnagar,same_core_shared_border,12,98.08739738477855
11795,2144,Bahawalpur,2154,Kishangarh,different_core_shared_border,5,51.46069600870403
11796,2144,Bahawalpur,2145,Sukkur,same_core_shared_border,9,98.43338680210192
11797,2144,Bahawalpur,,,coastline,8,46.2132590460917
11798,2144,Bahawalpur,2143,Multan,same_core_shared_border,5,31.502780110011674
11799,2145,Sukkur,2144,Bahawalpur,same_core_shared_border,9,98.43338680210192
11800,2145,Sukkur,2154,Kishangarh,different_core_shared_border,2,29.79898987322333
11801,2145,Sukkur,2153,Barmer,different_core_shared_border,3,24.626903502298624
11802,2145,Sukkur,2135,Badin,same_core_shared_border,3,35.491922889323845
11803,2145,Sukkur,,,coastline,19,178.28464838688183
11804,2146,Delhi,2166,Meerut,same_core_shared_border,3,26.493570077330794
11805,2146,Delhi,,,coastline,1,5.0
11806,2146,Delhi,2167,Bareilly,same_core_shared_border,1,11.045361017187261
11807,2146,Delhi,,,coastline,1,6.0
11808,2146,Delhi,2155,Alwar,same_core_shared_border,5,50.48094176201905
11809,2146,Delhi,2173,Hissar,same_core_shared_border,5,35.13784776439559
11810,2147,Hinglaj,2136,Shikarpur,same_core_shared_border,3,24.92789256234262
11811,2147,Hinglaj,,,coastline,9,45.38102235807263
11812,2147,Hinglaj,2125,Gwadar,same_core_shared_border,4,32.11768503213202
11813,2147,Hinglaj,2137,Isai Kalat,same_core_shared_border,2,17.165525060596437
11814,2148,Dera Ghazi Khan,2141,Dera Ismail Khan,same_core_shared_border,5,50.9274332209945
11815,2148,Dera Ghazi Khan,,,coastline,5,36.020058005455965
11816,2148,Dera Ghazi Khan,2143,Multan,same_core_shared_border,3,30.69099649646402
11817,2148,Dera Ghazi Khan,,,coastline,10,63.516441164265586
11818,2148,Dera Ghazi Khan,2290,Sibi,same_core_shared_border,6,50.959490107890474
11819,2148,Dera Ghazi Khan,2134,Loralai,same_core_shared_border,7,67.04340905556444
11820,2149,Kasur,2133,Lahore,same_core_shared_border,6,55.76306239880883
11821,2149,Kasur,2165,Amritsar,different_core_shared_border,4,56.99765187037326
11822,2149,Kasur,2174,Bikaner,different_core_shared_border,4,34.82627253241283
11823,2149,Kasur,2150,Bahawalnagar,same_core_shared_border,8,61.771120393187886
11824,2149,Kasur,2140,Jhang Maghiana,same_core_shared_border,11,75.97469306718594
11825,2150,Bahawalnagar,2149,Kasur,same_core_shared_border,8,61.771120393187886
11826,2150,Bahawalnagar,2174,Bikaner,different_core_shared_border,7,69.97825557638568
11827,2150,Bahawalnagar,2157,Nagaur,different_core_shared_border,3,37.19688593389435
11828,2150,Bahawalnagar,2154,Kishangarh,different_core_shared_border,2,21.4755757108489
11829,2150,Bahawalnagar,2144,Bahawalpur,same_core_shared_border,12,98.08739738477855
11830,2150,Bahawalnagar,2140,Jhang Maghiana,same_core_shared_border,3,26.917868441392464
11831,2151,Jaipur,2155,Alwar,same_core_shared_border,6,41.69862821359411
11832,2151,Jaipur,2169,Kotah,same_core_shared_border,5,40.34768886846571
11833,2151,Jaipur,2158,Ajmer,same_core_shared_border,8,57.22329710133518
11834,2152,Jodhpur,2157,Nagaur,same_core_shared_border,4,33.212765508834835
11835,2152,Jodhpur,2175,Marwar,same_core_shared_border,6,40.65689866068159
11836,2152,Jodhpur,2154,Kishangarh,same_core_shared_border,6,45.85613518851088
11837,2153,Barmer,2154,Kishangarh,same_core_shared_border,11,99.89320577999081
11838,2153,Barmer,2175,Marwar,same_core_shared_border,8,79.26671252731715
11839,2153,Barmer,2240,Patan,different_core_shared_border,8,72.14698046153782
11840,2153,Barmer,2135,Badin,different_core_shared_border,7,100.31211196718387
11841,2153,Barmer,2145,Sukkur,different_core_shared_border,3,24.626903502298624
11842,2154,Kishangarh,2145,Sukkur,different_core_shared_border,2,29.79898987322333
11843,2154,Kishangarh,2144,Bahawalpur,different_core_shared_border,5,51.46069600870403
11844,2154,Kishangarh,2150,Bahawalnagar,different_core_shared_border,2,21.4755757108489
11845,2154,Kishangarh,2157,Nagaur,same_core_shared_border,8,23.02921998082742
11846,2154,Kishangarh,2152,Jodhpur,same_core_shared_border,6,45.85613518851088
11847,2154,Kishangarh,2175,Marwar,same_core_shared_border,4,15.901046542878234
11848,2154,Kishangarh,2153,Barmer,same_core_shared_border,11,99.89320577999081
11849,2155,Alwar,2173,Hissar,same_core_shared_border,7,56.25794259046943
11850,2155,Alwar,2146,Delhi,same_core_shared_border,5,50.48094176201905
11851,2155,Alwar,,,coastline,11,115.02791474415741
11852,2155,Alwar,2160,Jhansi,same_core_shared_border,1,12.529964086141668
11853,2155,Alwar,2168,Gwalior,same_core_shared_border,2,25.079999389197596
11854,2155,Alwar,2169,Kotah,same_core_shared_border,4,63.29237732852749
11855,2155,Alwar,2151,Jaipur,same_core_shared_border,6,41.69862821359411
11856,2155,Alwar,2158,Ajmer,same_core_shared_border,6,38.416235867120065
11857,2155,Alwar,2174,Bikaner,same_core_shared_border,3,17.93452505699753
11858,2156,Udaipur,2158,Ajmer,same_core_shared_border,4,62.866995301119786
11859,2156,Udaipur,2169,Kotah,same_core_shared_border,5,79.94603608462275
11860,2156,Udaipur,2164,Ratlam,same_core_shared_border,2,15.347396147432008
11861,2156,Udaipur,2238,Baroda,different_core_shared_border,11,122.95243182995662
11862,2156,Udaipur,2175,Marwar,same_core_shared_border,13,117.0863196152289
11863,2157,Nagaur,2150,Bahawalnagar,different_core_shared_border,3,37.19688593389435
11864,2157,Nagaur,2174,Bikaner,same_core_shared_border,6,66.77552499593081
11865,2157,Nagaur,2158,Ajmer,same_core_shared_border,7,71.67163960801761
11866,2157,Nagaur,2175,Marwar,same_core_shared_border,9,52.276152972296984
11867,2157,Nagaur,2152,Jodhpur,same_core_shared_border,4,33.212765508834835
11868,2157,Nagaur,2154,Kishangarh,same_core_shared_border,8,23.02921998082742
11869,2158,Ajmer,2174,Bikaner,same_core_shared_border,4,54.56834095807601
11870,2158,Ajmer,2155,Alwar,same_core_shared_border,6,38.416235867120065
11871,2158,Ajmer,2151,Jaipur,same_core_shared_border,8,57.22329710133518
11872,2158,Ajmer,2169,Kotah,same_core_shared_border,3,11.595241580617241
11873,2158,Ajmer,2156,Udaipur,same_core_shared_border,4,62.866995301119786
11874,2158,Ajmer,2175,Marwar,same_core_shared_border,4,33.058487786678455
11875,2158,Ajmer,2157,Nagaur,same_core_shared_border,7,71.67163960801761
11876,2159,Lucknow,2229,Sil Garhi,different_core_shared_border,7,73.36901163983262
11877,2159,Lucknow,2234,Pokhra,different_core_shared_border,3,18.113337525751533
11878,2159,Lucknow,2189,Gorakhpur,different_core_shared_border,8,109.98131737322903
11879,2159,Lucknow,,,coastline,11,135.98332133435656
11880,2159,Lucknow,2167,Bareilly,same_core_shared_border,13,120.22155437761774
11881,2160,Jhansi,2191,Rewah,different_core_shared_border,3,43.05203752243335
11882,2160,Jhansi,2192,Katni,different_core_shared_border,2,19.372654881311632
11883,2160,Jhansi,2161,Bhopal,same_core_shared_border,7,71.87084409430479
11884,2160,Jhansi,2170,Ujjain,same_core_shared_border,6,65.99988327890976
11885,2160,Jhansi,2168,Gwalior,same_core_shared_border,5,45.038080272577474
11886,2160,Jhansi,2155,Alwar,same_core_shared_border,1,12.529964086141668
11887,2160,Jhansi,,,coastline,10,128.905305977659
11888,2161,Bhopal,2160,Jhansi,same_core_shared_border,7,71.87084409430479
11889,2161,Bhopal,2192,Katni,different_core_shared_border,6,49.56404473124884
11890,2161,Bhopal,2176,Khandwa,different_core_shared_border,4,48.78348523176543
11891,2161,Bhopal,2163,Mhow,same_core_shared_border,7,33.92197549546953
11892,2161,Bhopal,2162,Indore,same_core_shared_border,4,21.6619037896906
11893,2161,Bhopal,2170,Ujjain,same_core_shared_border,10,80.42793088897662
11894,2162,Indore,2161,Bhopal,same_core_shared_border,4,21.6619037896906
11895,2162,Indore,2163,Mhow,same_core_shared_border,7,35.35688021044408
11896,2162,Indore,2170,Ujjain,same_core_shared_border,4,35.32580119870363
11897,2163,Mhow,2161,Bhopal,same_core_shared_border,7,33.92197549546953
11898,2163,Mhow,2176,Khandwa,different_core_shared_border,9,79.45029481652249
11899,2163,Mhow,2228,Aurangabad,different_core_shared_border,8,66.6287075683497
11900,2163,Mhow,2225,Dhulia,different_core_shared_border,4,72.82664802645152
11901,2163,Mhow,2164,Ratlam,same_core_shared_border,10,98.96404992850812
11902,2163,Mhow,2170,Ujjain,same_core_shared_border,3,10.950844619618653
11903,2163,Mhow,2162,Indore,same_core_shared_border,7,35.35688021044408
11904,2164,Ratlam,2163,Mhow,same_core_shared_border,10,98.96404992850812
11905,2164,Ratlam,2225,Dhulia,different_core_shared_border,6,44.537104226589534
11906,2164,Ratlam,2237,Surat,different_core_shared_border,2,25.306375256229057
11907,2164,Ratlam,2238,Baroda,different_core_shared_border,8,107.77666620472685
11908,2164,Ratlam,2156,Udaipur,same_core_shared_border,2,15.347396147432008
11909,2164,Ratlam,2169,Kotah,same_core_shared_border,3,26.86198435709923
11910,2164,Ratlam,2170,Ujjain,same_core_shared_border,10,122.93511723414996
11911,2165,Amritsar,2127,Jammu,different_core_shared_border,8,86.15722932301601
11912,2165,Amritsar,2128,Chamba,different_core_shared_border,2,13.246211251235321
11913,2165,Amritsar,2171,Mandi,same_core_shared_border,9,91.35880629725877
11914,2165,Amritsar,2173,Hissar,same_core_shared_border,8,96.10148551963326
11915,2165,Amritsar,2174,Bikaner,same_core_shared_border,4,32.178843312197515
11916,2165,Amritsar,2149,Kasur,different_core_shared_border,4,56.99765187037326
11917,2165,Amritsar,2133,Lahore,different_core_shared_border,4,66.85268894639735
11918,2166,Meerut,2171,Mandi,same_core_shared_border,4,84.71316621652694
11919,2166,Meerut,,,coastline,14,145.791497555234
11920,2166,Meerut,2146,Delhi,same_core_shared_border,3,26.493570077330794
11921,2166,Meerut,2173,Hissar,same_core_shared_border,9,99.92460375648051
11922,2167,Bareilly,2229,Sil Garhi,different_core_shared_border,6,48.058766675185296
11923,2167,Bareilly,2159,Lucknow,same_core_shared_border,13,120.22155437761774
11924,2167,Bareilly,,,coastline,13,161.62788339070207
11925,2167,Bareilly,2146,Delhi,same_core_shared_border,1,11.045361017187261
11926,2167,Bareilly,,,coastline,7,65.6920363907044
11927,2167,Bareilly,2172,Kathgodam,same_core_shared_border,8,98.86546219498075
11928,2168,Gwalior,2155,Alwar,same_core_shared_border,2,25.079999389197596
11929,2168,Gwalior,2160,Jhansi,same_core_shared_border,5,45.038080272577474
11930,2168,Gwalior,2170,Ujjain,same_core_shared_border,1,9.219544457292887
11931,2168,Gwalior,2169,Kotah,same_core_shared_border,6,76.19329814547223
11932,2169,Kotah,2151,Jaipur,same_core_shared_border,5,40.34768886846571
11933,2169,Kotah,2155,Alwar,same_core_shared_border,4,63.29237732852749
11934,2169,Kotah,2168,Gwalior,same_core_shared_border,6,76.19329814547223
11935,2169,Kotah,2170,Ujjain,same_core_shared_border,5,86.69898011592079
11936,2169,Kotah,2164,Ratlam,same_core_shared_border,3,26.86198435709923
11937,2169,Kotah,2156,Udaipur,same_core_shared_border,5,79.94603608462275
11938,2169,Kotah,2158,Ajmer,same_core_shared_border,3,11.595241580617241
